State,Type,County,Motivation,Crime Count,Year
Illinois,Cities,Effingham,Gender Identity,0,2016
Illinois,Cities,Elk Grove Village,Race,1,2016
Illinois,Cities,Elk Grove Village,Religion,0,2016
Illinois,Cities,Elk Grove Village,Sexual orientation,0,2016
Illinois,Cities,Elk Grove Village,Disability,0,2016
Illinois,Cities,Elk Grove Village,Gender,0,2016
Illinois,Cities,Elk Grove Village,Gender Identity,0,2016
Illinois,Cities,Flossmoor,Race,1,2016
Illinois,Cities,Flossmoor,Religion,0,2016
Illinois,Cities,Flossmoor,Sexual orientation,0,2016
Illinois,Cities,Flossmoor,Disability,0,2016
Illinois,Cities,Flossmoor,Gender,0,2016
Illinois,Cities,Flossmoor,Gender Identity,0,2016
Illinois,Cities,Glenwood,Race,1,2016
Illinois,Cities,Glenwood,Religion,0,2016
Illinois,Cities,Glenwood,Sexual orientation,0,2016
Illinois,Cities,Glenwood,Disability,0,2016
Illinois,Cities,Glenwood,Gender,0,2016
Illinois,Cities,Glenwood,Gender Identity,0,2016
Illinois,Cities,Grayslake,Race,1,2016
Illinois,Cities,Grayslake,Religion,0,2016
Illinois,Cities,Grayslake,Sexual orientation,0,2016
Illinois,Cities,Grayslake,Disability,0,2016
Illinois,Cities,Grayslake,Gender,0,2016
Illinois,Cities,Grayslake,Gender Identity,0,2016
Illinois,Cities,Homewood,Race,1,2016
Illinois,Cities,Homewood,Religion,0,2016
Illinois,Cities,Homewood,Sexual orientation,0,2016
Illinois,Cities,Homewood,Disability,0,2016
Illinois,Cities,Homewood,Gender,0,2016
Illinois,Cities,Homewood,Gender Identity,0,2016
Illinois,Cities,Joliet,Race,1,2016
Illinois,Cities,Joliet,Religion,0,2016
Illinois,Cities,Joliet,Sexual orientation,1,2016
Illinois,Cities,Joliet,Disability,0,2016
Illinois,Cities,Joliet,Gender,0,2016
Illinois,Cities,Joliet,Gender Identity,0,2016
Illinois,Cities,Mokena,Race,1,2016
Illinois,Cities,Mokena,Religion,0,2016
Illinois,Cities,Mokena,Sexual orientation,0,2016
Illinois,Cities,Mokena,Disability,0,2016
Illinois,Cities,Mokena,Gender,0,2016
Illinois,Cities,Mokena,Gender Identity,0,2016
Illinois,Cities,Monmouth,Race,1,2016
Illinois,Cities,Monmouth,Religion,0,2016
Illinois,Cities,Monmouth,Sexual orientation,0,2016
Illinois,Cities,Monmouth,Disability,0,2016
Illinois,Cities,Monmouth,Gender,0,2016
Illinois,Cities,Monmouth,Gender Identity,0,2016
Illinois,Cities,Morrison,Race,0,2016
Illinois,Cities,Morrison,Religion,0,2016
Illinois,Cities,Morrison,Sexual orientation,1,2016
Illinois,Cities,Morrison,Disability,0,2016
Illinois,Cities,Morrison,Gender,0,2016
Illinois,Cities,Morrison,Gender Identity,0,2016
Illinois,Cities,New Lenox,Race,1,2016
Illinois,Cities,New Lenox,Religion,0,2016
Illinois,Cities,New Lenox,Sexual orientation,0,2016
Illinois,Cities,New Lenox,Disability,0,2016
Illinois,Cities,New Lenox,Gender,0,2016
Illinois,Cities,New Lenox,Gender Identity,0,2016
Illinois,Cities,Normal,Race,3,2016
Illinois,Cities,Normal,Religion,0,2016
Illinois,Cities,Normal,Sexual orientation,0,2016
Illinois,Cities,Normal,Disability,0,2016
Illinois,Cities,Normal,Gender,0,2016
Illinois,Cities,Normal,Gender Identity,0,2016
Illinois,Cities,Oak Lawn,Race,1,2016
Illinois,Cities,Oak Lawn,Religion,0,2016
Illinois,Cities,Oak Lawn,Sexual orientation,0,2016
Illinois,Cities,Oak Lawn,Disability,0,2016
Illinois,Cities,Oak Lawn,Gender,0,2016
Illinois,Cities,Oak Lawn,Gender Identity,0,2016
Illinois,Cities,Pekin,Race,1,2016
Illinois,Cities,Pekin,Religion,0,2016
Illinois,Cities,Pekin,Sexual orientation,0,2016
Illinois,Cities,Pekin,Disability,0,2016
Illinois,Cities,Pekin,Gender,0,2016
Illinois,Cities,Pekin,Gender Identity,0,2016
Illinois,Cities,Peoria,Race,1,2016
Illinois,Cities,Peoria,Religion,0,2016
Illinois,Cities,Peoria,Sexual orientation,0,2016
Illinois,Cities,Peoria,Disability,0,2016
Illinois,Cities,Peoria,Gender,0,2016
Illinois,Cities,Peoria,Gender Identity,0,2016
Illinois,Cities,Plainfield,Race,1,2016
Illinois,Cities,Plainfield,Religion,1,2016
Illinois,Cities,Plainfield,Sexual orientation,0,2016
Illinois,Cities,Plainfield,Disability,0,2016
Illinois,Cities,Plainfield,Gender,0,2016
Illinois,Cities,Plainfield,Gender Identity,0,2016
Illinois,Cities,Robinson,Race,1,2016
Illinois,Cities,Robinson,Religion,0,2016
Illinois,Cities,Robinson,Sexual orientation,0,2016
Illinois,Cities,Robinson,Disability,0,2016
Illinois,Cities,Robinson,Gender,0,2016
Illinois,Cities,Robinson,Gender Identity,0,2016
Illinois,Cities,Rockford,Race,3,2016
Illinois,Cities,Rockford,Religion,0,2016
Illinois,Cities,Rockford,Sexual orientation,2,2016
Illinois,Cities,Rockford,Disability,0,2016
Illinois,Cities,Rockford,Gender,0,2016
Illinois,Cities,Rockford,Gender Identity,0,2016
Illinois,Cities,Salem,Race,1,2016
Illinois,Cities,Salem,Religion,0,2016
Illinois,Cities,Salem,Sexual orientation,0,2016
Illinois,Cities,Salem,Disability,0,2016
Illinois,Cities,Salem,Gender,0,2016
Illinois,Cities,Salem,Gender Identity,0,2016
Illinois,Cities,Springfield,Race,2,2016
Illinois,Cities,Springfield,Religion,0,2016
Illinois,Cities,Springfield,Sexual orientation,0,2016
Illinois,Cities,Springfield,Disability,0,2016
Illinois,Cities,Springfield,Gender,0,2016
Illinois,Cities,Springfield,Gender Identity,0,2016
Illinois,Cities,Urbana,Race,0,2016
Illinois,Cities,Urbana,Religion,1,2016
Illinois,Cities,Urbana,Sexual orientation,0,2016
Illinois,Cities,Urbana,Disability,0,2016
Illinois,Cities,Urbana,Gender,0,2016
Illinois,Cities,Urbana,Gender Identity,0,2016
Illinois,Cities,West Chicago,Race,1,2016
Illinois,Cities,West Chicago,Religion,0,2016
Illinois,Cities,West Chicago,Sexual orientation,0,2016
Illinois,Cities,West Chicago,Disability,0,2016
Illinois,Cities,West Chicago,Gender,0,2016
Illinois,Cities,West Chicago,Gender Identity,0,2016
Illinois,Cities,Wheeling,Race,0,2016
Illinois,Cities,Wheeling,Religion,0,2016
Illinois,Cities,Wheeling,Sexual orientation,0,2016
Illinois,Cities,Wheeling,Disability,0,2016
Illinois,Cities,Wheeling,Gender,0,2016
Illinois,Cities,Wheeling,Gender Identity,1,2016
Illinois,Cities,Woodstock,Race,1,2016
Illinois,Cities,Woodstock,Religion,0,2016
Illinois,Cities,Woodstock,Sexual orientation,0,2016
Illinois,Cities,Woodstock,Disability,0,2016
Illinois,Cities,Woodstock,Gender,0,2016
Illinois,Cities,Woodstock,Gender Identity,0,2016
Illinois,Universities and Colleges,Total,Race,1,2016
Illinois,Universities and Colleges,Total,Religion,0,2016
Illinois,Universities and Colleges,Total,Sexual orientation,0,2016
Illinois,Universities and Colleges,Total,Disability,0,2016
Illinois,Universities and Colleges,Total,Gender,0,2016
Illinois,Universities and Colleges,Total,Gender Identity,0,2016
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",Race,1,2016
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",Religion,0,2016
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",Sexual orientation,0,2016
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",Disability,0,2016
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",Gender,0,2016
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",Gender Identity,0,2016
Illinois,Metropolitan Counties,Total,Race,1,2016
Illinois,Metropolitan Counties,Total,Religion,1,2016
Illinois,Metropolitan Counties,Total,Sexual orientation,1,2016
Illinois,Metropolitan Counties,Total,Disability,0,2016
Illinois,Metropolitan Counties,Total,Gender,1,2016
Illinois,Metropolitan Counties,Total,Gender Identity,0,2016
Illinois,Metropolitan Counties,Champaign,Race,0,2016
Illinois,Metropolitan Counties,Champaign,Religion,1,2016
Illinois,Metropolitan Counties,Champaign,Sexual orientation,0,2016
Illinois,Metropolitan Counties,Champaign,Disability,0,2016
Illinois,Metropolitan Counties,Champaign,Gender,1,2016
Illinois,Metropolitan Counties,Champaign,Gender Identity,0,2016
Illinois,Metropolitan Counties,Sangamon,Race,1,2016
Illinois,Metropolitan Counties,Sangamon,Religion,0,2016
Illinois,Metropolitan Counties,Sangamon,Sexual orientation,0,2016
Illinois,Metropolitan Counties,Sangamon,Disability,0,2016
Illinois,Metropolitan Counties,Sangamon,Gender,0,2016
Illinois,Metropolitan Counties,Sangamon,Gender Identity,0,2016
Illinois,Metropolitan Counties,Will,Race,0,2016
Illinois,Metropolitan Counties,Will,Religion,0,2016
Illinois,Metropolitan Counties,Will,Sexual orientation,1,2016
Illinois,Metropolitan Counties,Will,Disability,0,2016
Illinois,Metropolitan Counties,Will,Gender,0,2016
Illinois,Metropolitan Counties,Will,Gender Identity,0,2016
Indiana,Total,Total,Race,52,2016
Indiana,Total,Total,Religion,11,2016
Indiana,Total,Total,Sexual orientation,14,2016
Indiana,Total,Total,Disability,0,2016
Indiana,Total,Total,Gender,1,2016
Indiana,Total,Total,Gender Identity,0,2016
Indiana,Cities,Total,Race,42,2016
Indiana,Cities,Total,Religion,5,2016
Indiana,Cities,Total,Sexual orientation,11,2016
Indiana,Cities,Total,Disability,0,2016
Indiana,Cities,Total,Gender,0,2016
Indiana,Cities,Total,Gender Identity,0,2016
Indiana,Cities,Anderson,Race,0,2016
Indiana,Cities,Anderson,Religion,0,2016
Indiana,Cities,Anderson,Sexual orientation,1,2016
Indiana,Cities,Anderson,Disability,0,2016
Indiana,Cities,Anderson,Gender,0,2016
Indiana,Cities,Anderson,Gender Identity,0,2016
Indiana,Cities,Bloomington,Race,7,2016
Indiana,Cities,Bloomington,Religion,0,2016
Indiana,Cities,Bloomington,Sexual orientation,2,2016
Indiana,Cities,Bloomington,Disability,0,2016
Indiana,Cities,Bloomington,Gender,0,2016
Indiana,Cities,Bloomington,Gender Identity,0,2016
Indiana,Cities,Fort Wayne,Race,2,2016
Indiana,Cities,Fort Wayne,Religion,0,2016
Indiana,Cities,Fort Wayne,Sexual orientation,2,2016
Indiana,Cities,Fort Wayne,Disability,0,2016
Indiana,Cities,Fort Wayne,Gender,0,2016
Indiana,Cities,Fort Wayne,Gender Identity,0,2016
Indiana,Cities,Indianapolis,Race,20,2016
Indiana,Cities,Indianapolis,Religion,3,2016
Indiana,Cities,Indianapolis,Sexual orientation,5,2016
Indiana,Cities,Indianapolis,Disability,0,2016
Indiana,Cities,Indianapolis,Gender,0,2016
Indiana,Cities,Indianapolis,Gender Identity,0,2016
Indiana,Cities,La Porte,Race,2,2016
Indiana,Cities,La Porte,Religion,0,2016
Indiana,Cities,La Porte,Sexual orientation,0,2016
Indiana,Cities,La Porte,Disability,0,2016
Indiana,Cities,La Porte,Gender,0,2016
Indiana,Cities,La Porte,Gender Identity,0,2016
Indiana,Cities,Muncie,Race,1,2016
Indiana,Cities,Muncie,Religion,0,2016
Indiana,Cities,Muncie,Sexual orientation,0,2016
Indiana,Cities,Muncie,Disability,0,2016
Indiana,Cities,Muncie,Gender,0,2016
Indiana,Cities,Muncie,Gender Identity,0,2016
Indiana,Cities,Munster,Race,0,2016
Indiana,Cities,Munster,Religion,1,2016
Indiana,Cities,Munster,Sexual orientation,0,2016
Indiana,Cities,Munster,Disability,0,2016
Indiana,Cities,Munster,Gender,0,2016
Indiana,Cities,Munster,Gender Identity,0,2016
Indiana,Cities,Plainfield,Race,0,2016
Indiana,Cities,Plainfield,Religion,1,2016
Indiana,Cities,Plainfield,Sexual orientation,0,2016
Indiana,Cities,Plainfield,Disability,0,2016
Indiana,Cities,Plainfield,Gender,0,2016
Indiana,Cities,Plainfield,Gender Identity,0,2016
Indiana,Cities,South Bend,Race,10,2016
Indiana,Cities,South Bend,Religion,0,2016
Indiana,Cities,South Bend,Sexual orientation,0,2016
Indiana,Cities,South Bend,Disability,0,2016
Indiana,Cities,South Bend,Gender,0,2016
Indiana,Cities,South Bend,Gender Identity,0,2016
Indiana,Cities,Westville,Race,0,2016
Indiana,Cities,Westville,Religion,0,2016
Indiana,Cities,Westville,Sexual orientation,1,2016
Indiana,Cities,Westville,Disability,0,2016
Indiana,Cities,Westville,Gender,0,2016
Indiana,Cities,Westville,Gender Identity,0,2016
Indiana,Universities and Colleges,Total,Race,3,2016
Indiana,Universities and Colleges,Total,Religion,0,2016
Indiana,Universities and Colleges,Total,Sexual orientation,2,2016
Indiana,Universities and Colleges,Total,Disability,0,2016
Indiana,Universities and Colleges,Total,Gender,0,2016
Indiana,Universities and Colleges,Total,Gender Identity,0,2016
Indiana,Universities and Colleges,Ball State University,Race,1,2016
Indiana,Universities and Colleges,Ball State University,Religion,0,2016
Indiana,Universities and Colleges,Ball State University,Sexual orientation,0,2016
Indiana,Universities and Colleges,Ball State University,Disability,0,2016
Indiana,Universities and Colleges,Ball State University,Gender,0,2016
Indiana,Universities and Colleges,Ball State University,Gender Identity,0,2016
Indiana,Universities and Colleges,"Indiana University, Indianapolis",Race,1,2016
Indiana,Universities and Colleges,"Indiana University, Indianapolis",Religion,0,2016
Indiana,Universities and Colleges,"Indiana University, Indianapolis",Sexual orientation,0,2016
Indiana,Universities and Colleges,"Indiana University, Indianapolis",Disability,0,2016
Indiana,Universities and Colleges,"Indiana University, Indianapolis",Gender,0,2016
Indiana,Universities and Colleges,"Indiana University, Indianapolis",Gender Identity,0,2016
Indiana,Universities and Colleges,Purdue University,Race,1,2016
Indiana,Universities and Colleges,Purdue University,Religion,0,2016
Indiana,Universities and Colleges,Purdue University,Sexual orientation,2,2016
Indiana,Universities and Colleges,Purdue University,Disability,0,2016
Indiana,Universities and Colleges,Purdue University,Gender,0,2016
Indiana,Universities and Colleges,Purdue University,Gender Identity,0,2016
Indiana,Metropolitan Counties,Total,Race,1,2016
Indiana,Metropolitan Counties,Total,Religion,0,2016
Indiana,Metropolitan Counties,Total,Sexual orientation,1,2016
Indiana,Metropolitan Counties,Total,Disability,0,2016
Indiana,Metropolitan Counties,Total,Gender,0,2016
Indiana,Metropolitan Counties,Total,Gender Identity,0,2016
Indiana,Metropolitan Counties,Brown,Race,0,2016
Indiana,Metropolitan Counties,Brown,Religion,0,2016
Indiana,Metropolitan Counties,Brown,Sexual orientation,1,2016
Indiana,Metropolitan Counties,Brown,Disability,0,2016
Indiana,Metropolitan Counties,Brown,Gender,0,2016
Indiana,Metropolitan Counties,Brown,Gender Identity,0,2016
Indiana,Metropolitan Counties,Porter,Race,1,2016
Indiana,Metropolitan Counties,Porter,Religion,0,2016
Indiana,Metropolitan Counties,Porter,Sexual orientation,0,2016
Indiana,Metropolitan Counties,Porter,Disability,0,2016
Indiana,Metropolitan Counties,Porter,Gender,0,2016
Indiana,Metropolitan Counties,Porter,Gender Identity,0,2016
Indiana,Nonmetropolitan Counties,Total,Race,0,2016
Indiana,Nonmetropolitan Counties,Total,Religion,0,2016
Indiana,Nonmetropolitan Counties,Total,Sexual orientation,0,2016
Indiana,Nonmetropolitan Counties,Total,Disability,0,2016
Indiana,Nonmetropolitan Counties,Total,Gender,1,2016
Indiana,Nonmetropolitan Counties,Total,Gender Identity,0,2016
Indiana,Nonmetropolitan Counties,Dubois,Race,0,2016
Indiana,Nonmetropolitan Counties,Dubois,Religion,0,2016
Indiana,Nonmetropolitan Counties,Dubois,Sexual orientation,0,2016
Indiana,Nonmetropolitan Counties,Dubois,Disability,0,2016
Indiana,Nonmetropolitan Counties,Dubois,Gender,1,2016
Indiana,Nonmetropolitan Counties,Dubois,Gender Identity,0,2016
Indiana,State Police Agencies,Total,Race,6,2016
Indiana,State Police Agencies,Total,Religion,6,2016
Indiana,State Police Agencies,Total,Sexual orientation,0,2016
Indiana,State Police Agencies,Total,Disability,0,2016
Indiana,State Police Agencies,Total,Gender,0,2016
Indiana,State Police Agencies,Total,Gender Identity,0,2016
Indiana,State Police Agencies,Indiana State Police ,Race,3,2016
Indiana,State Police Agencies,Indiana State Police ,Religion,0,2016
Indiana,State Police Agencies,Indiana State Police ,Sexual orientation,0,2016
Indiana,State Police Agencies,Indiana State Police ,Disability,0,2016
Indiana,State Police Agencies,Indiana State Police ,Gender,0,2016
Indiana,State Police Agencies,Indiana State Police ,Gender Identity,0,2016
Indiana,State Police Agencies,State Police:,Race,,2016
Indiana,State Police Agencies,State Police:,Religion,,2016
Indiana,State Police Agencies,State Police:,Sexual orientation,,2016
Indiana,State Police Agencies,State Police:,Disability,,2016
Indiana,State Police Agencies,State Police:,Gender,,2016
Indiana,State Police Agencies,State Police:,Gender Identity,,2016
Indiana,State Police Agencies,Daviess County,Race,0,2016
Indiana,State Police Agencies,Daviess County,Religion,1,2016
Indiana,State Police Agencies,Daviess County,Sexual orientation,0,2016
Indiana,State Police Agencies,Daviess County,Disability,0,2016
Indiana,State Police Agencies,Daviess County,Gender,0,2016
Indiana,State Police Agencies,Daviess County,Gender Identity,0,2016
Indiana,State Police Agencies,Marion County,Race,1,2016
Indiana,State Police Agencies,Marion County,Religion,1,2016
Indiana,State Police Agencies,Marion County,Sexual orientation,0,2016
Indiana,State Police Agencies,Marion County,Disability,0,2016
Indiana,State Police Agencies,Marion County,Gender,0,2016
Indiana,State Police Agencies,Marion County,Gender Identity,0,2016
Indiana,State Police Agencies,Monroe County,Race,0,2016
Indiana,State Police Agencies,Monroe County,Religion,2,2016
Indiana,State Police Agencies,Monroe County,Sexual orientation,0,2016
Indiana,State Police Agencies,Monroe County,Disability,0,2016
Indiana,State Police Agencies,Monroe County,Gender,0,2016
Indiana,State Police Agencies,Monroe County,Gender Identity,0,2016
Indiana,State Police Agencies,Putnam County,Race,1,2016
Indiana,State Police Agencies,Putnam County,Religion,0,2016
Indiana,State Police Agencies,Putnam County,Sexual orientation,0,2016
Indiana,State Police Agencies,Putnam County,Disability,0,2016
Indiana,State Police Agencies,Putnam County,Gender,0,2016
Indiana,State Police Agencies,Putnam County,Gender Identity,0,2016
Indiana,State Police Agencies,Scott County,Race,1,2016
Indiana,State Police Agencies,Scott County,Religion,0,2016
Indiana,State Police Agencies,Scott County,Sexual orientation,0,2016
Indiana,State Police Agencies,Scott County,Disability,0,2016
Indiana,State Police Agencies,Scott County,Gender,0,2016
Indiana,State Police Agencies,Scott County,Gender Identity,0,2016
Indiana,State Police Agencies,Vanderburgh County,Race,0,2016
Indiana,State Police Agencies,Vanderburgh County,Religion,1,2016
Indiana,State Police Agencies,Vanderburgh County,Sexual orientation,0,2016
Indiana,State Police Agencies,Vanderburgh County,Disability,0,2016
Indiana,State Police Agencies,Vanderburgh County,Gender,0,2016
Indiana,State Police Agencies,Vanderburgh County,Gender Identity,0,2016
